x,y
0.0,-0.007046689406673506
0.05002501250625312,-0.013966033043019924
0.10005002501250625,0.006037378921594151
0.15007503751875936,-0.01710254853329829
0.2001000500250125,0.0014352801722675688
0.2501250625312656,-0.005372443323496578
0.3001500750375187,-0.01768004300901173
0.35017508754377186,0.00029742932757681126
0.400200100050025,-0.018500173662320606
0.4502251125562781,-0.002654172653504566
0.5002501250625312,-0.017205783057015242
0.5502751375687843,-0.016371479466245398
0.6003001500750375,-0.0030192324342994403
0.6503251625812906,0.013074084986881524
0.7003501750875437,-0.015047921554014177
0.7503751875937968,-0.01107044141571942
0.80040020010005,0.005097328896223573
0.8504252126063031,0.01790835769828023
0.9004502251125562,0.003084117944699948
0.9504752376188094,-0.0041327810139687934
1.0005002501250624,0.0190502042237168
1.0505252626313155,-0.01813669277528975
1.1005502751375686,0.014338738361947182
1.1505752876438218,-0.008415628546732948
1.200600300150075,-0.014229796665702498
1.250625312656328,-0.015288310476865262
1.3006503251625812,-0.00766072703592262
1.3506753376688343,0.012645054364801267
1.4007003501750874,-0.01277094480304249
1.4507253626813406,0.0032640065464986682
1.5007503751875937,0.0055565387570473855
1.5507753876938468,-0.005104098290970716
1.6008004002001,0.0019097786283823615
1.650825412706353,-0.017488441001067005
1.7008504252126062,-0.017615953201350593
1.7508754377188593,-0.011761651487226795
1.8009004502251125,0.007215998927271644
1.8509254627313656,-0.002896307773223592
1.9009504752376187,-0.007434113184927922
1.9509754877438719,0.00342247454030614
2.0010005002501248,-0.0018726249451681463
2.051025512756378,-0.008009320125451521
2.101050525262631,0.011775179260901323
2.151075537768884,0.007959777349185208
2.2011005502751373,-0.010236139571110569
2.2511255627813904,0.002976948410351498
2.3011505752876436,0.0010078601524645893
2.3511755877938967,0.015005499822946296
2.40120060030015,0.009177811577581471
2.451225612806403,-0.008482489404374736
2.501250625312656,0.019206993899728072
2.551275637818909,-0.01527736886976707
2.6013006503251623,-0.0032750871285431265
2.6513256628314155,0.010285637182676154
2.7013506753376686,-0.013920618613488318
2.7513756878439217,-0.0004414759808415074
2.801400700350175,-0.018431709717928534
2.851425712856428,0.00672863426161506
2.901450725362681,0.010582834648841003
2.9514757378689342,0.002921037611545555
3.0015007503751874,0.015019112473851475
3.0515257628814405,-0.007450099485234877
3.1015507753876936,0.00781181465209335
3.1515757878939468,0.00377479508576184
3.2016008004002,0.0031958081734207435
3.251625812906453,-0.0017517867450666206
3.301650825412706,0.01359871122439685
3.3516758379189593,0.017787243809582347
3.4017008504252124,-0.0010360664961104754
3.4517258629314655,0.006566088228555273
3.5017508754377187,-0.01757322288324571
3.551775887943972,0.008059680869445841
3.601800900450225,0.005885154204245884
3.651825912956478,0.019723837609616393
3.701850925462731,0.012876991505716983
3.7518759379689843,-0.00861617866114476
3.8019009504752375,-0.0045683422288270315
3.8519259629814906,0.006746108732740841
3.9019509754877437,-0.019097482748656223
3.951975987993997,-0.001532188377088951
4.0020010005002495,-0.01327806461787848
4.052026013006503,-0.01531616792279062
4.102051025512756,-0.017641822834405973
4.152076038019009,0.010729320054657727
4.202101050525262,-0.014826390442436074
4.252126063031516,-0.010095405765493944
4.302151075537768,-0.004362010715203295
4.352176088044022,0.014856880478684126
4.402201100550275,-0.01677674597944762
4.452226113056528,-0.0020325013958913704
4.502251125562781,0.001977599698314538
4.552276138069034,0.015335357378019509
4.602301150575287,0.012771199104666179
4.652326163081541,0.01455938601133213
4.702351175587793,-0.008863148103653748
4.752376188094047,-0.003388127318098841
4.8024012006003,-0.005649137972832879
4.852426213106553,0.015367732863404192
4.902451225612806,0.01830927348572205
4.9524762381190595,-0.013963131387270612
5.002501250625312,-0.012951249532658091
5.052526263131566,-0.010721672672547158
5.102551275637818,-0.010666489683188712
5.152576288144072,-0.0006014057580519044
5.202601300650325,0.0035650479184846416
5.252626313156578,-0.009489998873057674
5.302651325662831,-0.019836083640956598
5.3526763381690845,-0.0032419228050418183
5.402701350675337,-0.005229583763876483
5.452726363181591,0.0026539923712932782
5.5027513756878434,0.018124347777830518
5.552776388194097,0.00762028564722678
5.60280140070035,0.0006203314990705603
5.652826413206603,0.004704551200979707
5.702851425712856,0.0070490511398869525
5.7528764382191095,-0.017838981329848503
5.802901450725362,0.01598293773414335
5.852926463231616,0.011200783725114172
5.9029514757378685,0.01498300640546597
5.952976488244122,0.011917986061581594
6.003001500750375,-0.004301070183858548
6.053026513256628,-0.004036203162389934
6.103051525762881,-0.01585281204130407
6.153076538269135,0.005378577610640917
6.203101550775387,-0.017501524191566798
6.253126563281641,-0.017295631196889823
6.3031515757878935,-0.011636707262437174
6.353176588294147,-0.013492327017800553
6.4032016008004,-0.006378955671014219
6.4532266133066525,-0.017874041619110773
6.503251625812906,-0.019962884897505126
6.553276638319159,-0.013915802242673478
6.603301650825412,-0.015900860995561886
6.653326663331665,-0.005406716772442553
6.703351675837919,-0.01892115108958705
6.753376688344171,0.015043928623604746
6.803401700850425,0.004647441385074441
6.8534267133566775,-0.013956632565244827
6.903451725862931,-0.009788606129564685
6.953476738369184,-0.00596000701833835
7.003501750875437,-0.005261528604618752
7.05352676338169,-0.014881964288734714
7.103551775887944,0.01419992488284151
7.153576788394196,0.020011262741378818
7.20360180090045,-0.001020908695193206
7.253626813406703,-0.00024589169176009786
7.303651825912956,-0.016092468513767767
7.353676838419209,-0.015357163133049878
7.403701850925462,-0.005642524497922644
7.453726863431715,-0.008645460137457187
7.503751875937969,0.014048460568162632
7.553776888444221,-0.012497939281738113
7.603801900950475,-0.01785825058364997
7.653826913456728,0.01945706949906096
7.703851925962981,0.0027775561569022018
7.753876938469234,-0.012225157636447086
7.8039019509754874,0.003939413816922093
7.85392696348174,-0.016360794527409267
7.903951975987994,0.0040755321511099
7.953976988494246,0.0225395300097988
8.004002001000499,0.018442115531753532
8.054027013506753,0.012335216592729998
8.104052026013006,-0.004413229074729569
8.15407703851926,0.0005502957414425776
8.204102051025512,-0.006601024555131043
8.254127063531765,0.018535007655714326
8.304152076038019,0.010017823750319312
8.354177088544272,0.021061543929133203
8.404202101050524,0.004412845473920596
8.454227113556778,0.001630560477876233
